WORD_TOKENIZE,POS,TAG,BOUNDARY,SENTENCE
เสิร์ฟ,NCMN,B-COMMAND_2,None,Sentence: 242
แล้ว,XVAE,O,None,Sentence: 242
โต๊ะ,VACT,O,None,Sentence: 242
2,NCNM,B-TABLE,None,Sentence: 242
กับ,RPRE,O,None,Sentence: 242
โต๊ะ,NCMN,O,None,Sentence: 242
3,NCNM,B-TABLE,END,Sentence: 242
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 243
แล้ว,XVAE,O,None,Sentence: 243
โต๊ะ,VACT,O,None,Sentence: 243
2,NCNM,B-TABLE,None,Sentence: 243
กับ,RPRE,O,None,Sentence: 243
โต๊ะ,NCMN,O,None,Sentence: 243
3,NCNM,B-TABLE,None,Sentence: 243
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 243
กุ้ง,CMTR,I-FOOD,END,Sentence: 243
เชฟ,NCMN,O,START,Sentence: 244
ค่ะ,NCMN,O,None,Sentence: 244
หนู,NCMN,O,None,Sentence: 244
เอา,VACT,O,None,Sentence: 244
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 244
กุ้ง,NCMN,I-FOOD,None,Sentence: 244
ออเดอร์,NCMN,O,None,Sentence: 244
ของ,RPRE,O,None,Sentence: 244
โต๊ะ,NCMN,O,None,Sentence: 244
2,NCNM,B-TABLE,None,Sentence: 244
กับ,RPRE,O,None,Sentence: 244
โต๊ะ,NCMN,O,None,Sentence: 244
3,NCNM,B-TABLE,None,Sentence: 244
เสิร์ฟ,PNTR,B-COMMAND_2,None,Sentence: 244
ให้,VACT,O,None,Sentence: 244
แล้ว,XVAE,O,None,Sentence: 244
นะคะ,ADVN,O,END,Sentence: 244
หนู,NCMN,O,START,Sentence: 245
เอา,VACT,O,None,Sentence: 245
ไป,XVAE,O,None,Sentence: 245
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 245
ให้,JSBR,O,None,Sentence: 245
แล้ว,JSBR,O,None,Sentence: 245
ค่ะ,VACT,O,None,Sentence: 245
ออเดอร์,NCMN,O,None,Sentence: 245
ของ,RPRE,O,None,Sentence: 245
โต๊ะ,NCMN,O,None,Sentence: 245
3,DCNM,B-TABLE,None,Sentence: 245
ที่,PREL,O,None,Sentence: 245
สั่ง,VACT,O,None,Sentence: 245
เป็น,VSTA,O,None,Sentence: 245
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 245
กุ้ง,NCMN,I-FOOD,END,Sentence: 245
โต๊ะ,NCMN,O,START,Sentence: 246
1,NCNM,B-TABLE,None,Sentence: 246
ที่,PREL,O,None,Sentence: 246
สั่ง,VACT,O,None,Sentence: 246
เป็น,VSTA,O,None,Sentence: 246
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 246
กุ้ง,NCMN,I-FOOD,None,Sentence: 246
ผม,PPRS,O,None,Sentence: 246
เอา,VACT,O,None,Sentence: 246
ไป,XVAE,O,None,Sentence: 246
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 246
ให้,JSBR,O,None,Sentence: 246
แล้ว,ADVN,O,None,Sentence: 246
นะ,VACT,O,END,Sentence: 246
ผม,PPRS,O,START,Sentence: 247
เอา,VACT,O,None,Sentence: 247
ไป,XVAE,O,None,Sentence: 247
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 247
ให้,JSBR,O,None,Sentence: 247
แล้ว,JSBR,O,None,Sentence: 247
นะ,VACT,O,None,Sentence: 247
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 247
กุ้ง,NCMN,I-FOOD,None,Sentence: 247
โต๊ะ,NCMN,O,None,Sentence: 247
5,NCNM,B-TABLE,END,Sentence: 247
มี,VSTA,O,START,Sentence: 248
คน,NCMN,O,None,Sentence: 248
เอา,VACT,O,None,Sentence: 248
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 248
กุ้ง,NCMN,I-FOOD,None,Sentence: 248
ของ,RPRE,O,None,Sentence: 248
โต๊ะ,NCMN,O,None,Sentence: 248
5,NCNM,B-TABLE,None,Sentence: 248
กับ,RPRE,O,None,Sentence: 248
โต๊ะ,NCMN,O,None,Sentence: 248
6,NCNM,B-TABLE,None,Sentence: 248
ไป,XVAE,O,None,Sentence: 248
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 248
ให้,JSBR,O,None,Sentence: 248
แล้ว,ADVN,O,None,Sentence: 248
ครับ,VACT,O,END,Sentence: 248
ผม,PPRS,O,START,Sentence: 249
เป็น,VSTA,O,None,Sentence: 249
คน,NCMN,O,None,Sentence: 249
เอา,VACT,O,None,Sentence: 249
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 249
กุ้ง,NCMN,I-FOOD,None,Sentence: 249
ของ,RPRE,O,None,Sentence: 249
โต๊ะ,NCMN,O,None,Sentence: 249
3,DCNM,B-TABLE,None,Sentence: 249
ไป,XVAE,O,None,Sentence: 249
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 249
ให้,JSBR,O,None,Sentence: 249
แล้ว,JSBR,O,None,Sentence: 249
นะ,VACT,O,None,Sentence: 249
ครับ,NCMN,O,END,Sentence: 249
เอา,VACT,O,START,Sentence: 250
โต๊ะ,NCMN,O,None,Sentence: 250
2,NCNM,B-TABLE,None,Sentence: 250
กับ,RPRE,O,None,Sentence: 250
โต๊ะ,NCMN,O,None,Sentence: 250
3,NCNM,B-TABLE,None,Sentence: 250
เสิร์ฟ,CNIT,B-COMMAND_2,None,Sentence: 250
แล้ว,ADVN,O,None,Sentence: 250
ครับ,VACT,O,None,Sentence: 250
ออเดอร์,NCMN,O,None,Sentence: 250
ที่,PREL,O,None,Sentence: 250
สั่ง,VACT,O,None,Sentence: 250
เป็น,VSTA,O,None,Sentence: 250
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 250
กุ้ง,NCMN,I-FOOD,END,Sentence: 250
โต๊ะ,NCMN,O,START,Sentence: 251
5,NCNM,B-TABLE,None,Sentence: 251
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 251
กุ้ง,CNIT,I-FOOD,None,Sentence: 251
เอา,VACT,O,None,Sentence: 251
ไป,XVAE,O,None,Sentence: 251
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 251
ให้,JSBR,O,None,Sentence: 251
แล้ว,ADVN,O,None,Sentence: 251
นะ,VACT,O,END,Sentence: 251
โต๊ะ,NCMN,O,START,Sentence: 252
6,NCNM,B-TABLE,None,Sentence: 252
กับ,RPRE,O,None,Sentence: 252
โต๊ะ,NCMN,O,None,Sentence: 252
7,NCNM,B-TABLE,None,Sentence: 252
เสิร์ฟ,VSTA,B-COMMAND_2,None,Sentence: 252
ไป,XVAE,O,None,Sentence: 252
แล้ว,ADVN,O,None,Sentence: 252
ครับ,VACT,O,None,Sentence: 252
ที่,PREL,O,None,Sentence: 252
สั่ง,VACT,O,None,Sentence: 252
เป็น,VSTA,O,None,Sentence: 252
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 252
กุ้ง,NCMN,I-FOOD,END,Sentence: 252
ใคร,PNTR,O,START,Sentence: 253
เอา,VACT,O,None,Sentence: 253
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 253
กุ้ง,NCMN,I-FOOD,None,Sentence: 253
ของ,RPRE,O,None,Sentence: 253
โต๊ะ,NCMN,O,None,Sentence: 253
4,NCNM,B-TABLE,None,Sentence: 253
ไป,XVAE,O,None,Sentence: 253
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 253
ให้,JSBR,O,None,Sentence: 253
หรือยัง,NCMN,B-QUESTION,END,Sentence: 253
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 254
ไป,XVAE,O,None,Sentence: 254
ยัง,RPRE,B-QUESTION,None,Sentence: 254
อะ,NCMN,O,None,Sentence: 254
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 254
กุ้ง,NCMN,I-FOOD,None,Sentence: 254
โต๊ะ,NCMN,O,None,Sentence: 254
6,NCNM,B-TABLE,END,Sentence: 254
โต๊ะ,NCMN,O,START,Sentence: 255
4,NCNM,B-TABLE,None,Sentence: 255
ที่,PREL,O,None,Sentence: 255
สั่ง,VACT,O,None,Sentence: 255
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 255
กุ้ง,NCMN,I-FOOD,None,Sentence: 255
มี,VSTA,O,None,Sentence: 255
คน,NCMN,O,None,Sentence: 255
เอา,VACT,O,None,Sentence: 255
ไป,XVAE,O,None,Sentence: 255
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 255
ให้,JSBR,O,None,Sentence: 255
รึ,NCMN,B-QUESTION,None,Sentence: 255
ยัง,XVBM,I-QUESTION,END,Sentence: 255
มี,VSTA,O,START,Sentence: 256
ใคร,PNTR,O,None,Sentence: 256
เอา,VACT,O,None,Sentence: 256
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 256
กุ้ง,NCMN,I-FOOD,None,Sentence: 256
ของ,RPRE,O,None,Sentence: 256
โต๊ะ,NCMN,O,None,Sentence: 256
3,DCNM,B-TABLE,None,Sentence: 256
ไป,XVAE,O,None,Sentence: 256
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 256
ให้,JSBR,O,None,Sentence: 256
แล้ว,ADVN,O,None,Sentence: 256
หรือยัง,EITT,B-QUESTION,END,Sentence: 256
โต๊ะ,NCMN,O,START,Sentence: 257
5,NCNM,B-TABLE,None,Sentence: 257
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 257
กุ้ง,CNIT,I-FOOD,None,Sentence: 257
มี,VSTA,O,None,Sentence: 257
ใคร,PNTR,O,None,Sentence: 257
เอา,VACT,O,None,Sentence: 257
ไป,XVAE,O,None,Sentence: 257
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 257
ให้,JSBR,O,None,Sentence: 257
ยัง,XVBM,B-QUESTION,END,Sentence: 257
มี,VSTA,O,START,Sentence: 258
โต๊ะ,NCMN,O,None,Sentence: 258
2,NCNM,B-TABLE,None,Sentence: 258
กับ,RPRE,O,None,Sentence: 258
โต๊ะ,NCMN,O,None,Sentence: 258
3,NCNM,B-TABLE,None,Sentence: 258
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 258
กุ้ง,CNIT,I-FOOD,None,Sentence: 258
มี,VSTA,O,None,Sentence: 258
ใคร,PNTR,O,None,Sentence: 258
เอา,VACT,O,None,Sentence: 258
ไป,XVAE,O,None,Sentence: 258
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 258
ให้,JSBR,O,None,Sentence: 258
ผม,PPRS,O,None,Sentence: 258
แล้ว,XVAE,B-QUESTION,None,Sentence: 258
ยัง,XVBM,I-QUESTION,END,Sentence: 258
เอา,VACT,O,START,Sentence: 259
ไป,XVAE,O,None,Sentence: 259
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 259
ให้,JSBR,O,None,Sentence: 259
ผม,PPRS,O,None,Sentence: 259
แล้ว,XVAE,O,None,Sentence: 259
หรือยัง,EITT,B-QUESTION,None,Sentence: 259
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 259
กุ้ง,NCMN,I-FOOD,None,Sentence: 259
โต๊ะ,NCMN,O,None,Sentence: 259
2,NCNM,B-TABLE,END,Sentence: 259
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 260
ไป,XVAE,O,None,Sentence: 260
แล้ว,ADVN,O,None,Sentence: 260
หรือ,JCRG,B-QUESTION,None,Sentence: 260
ของ,RPRE,O,None,Sentence: 260
โต๊ะ,NCMN,O,None,Sentence: 260
5,NCNM,B-TABLE,None,Sentence: 260
กับ,RPRE,O,None,Sentence: 260
โต๊ะ,NCMN,O,None,Sentence: 260
6,NCNM,B-TABLE,None,Sentence: 260
ที่,PREL,O,None,Sentence: 260
สั่ง,VACT,O,None,Sentence: 260
ข้าวผัด,NCMN,B-FOOD,None,Sentence: 260
กุ้ง,NCMN,I-FOOD,END,Sentence: 260
โต๊ะ,NCMN,O,START,Sentence: 261
2,NCNM,B-TABLE,None,Sentence: 261
กับ,RPRE,O,None,Sentence: 261
โต๊ะ,NCMN,O,None,Sentence: 261
3,NCNM,B-TABLE,None,Sentence: 261
เป็น,VSTA,O,None,Sentence: 261
ปู,NCMN,B-FOOD,None,Sentence: 261
ผัด,NCMN,I-FOOD,None,Sentence: 261
ผง,NCMN,I-FOOD,None,Sentence: 261
กะหรี่,NCMN,I-FOOD,None,Sentence: 261
เอา,VACT,O,None,Sentence: 261
ไป,XVAE,O,None,Sentence: 261
เสิร์ฟ,ADVN,B-COMMAND_2,None,Sentence: 261
แล้ว,XVAE,O,None,Sentence: 261
ค่ะ,ADVN,O,END,Sentence: 261
ปู,NCMN,B-FOOD,START,Sentence: 262
ผัด,NCMN,I-FOOD,None,Sentence: 262
ผง,NCMN,I-FOOD,None,Sentence: 262
กะหรี่,NCMN,I-FOOD,None,Sentence: 262
โต๊ะ,NCMN,O,None,Sentence: 262
5,NCNM,B-TABLE,None,Sentence: 262
ผม,PPRS,O,None,Sentence: 262
เอา,VACT,O,None,Sentence: 262
ไป,XVAE,O,None,Sentence: 262
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 262
ให้,JSBR,O,None,Sentence: 262
แล้ว,JSBR,O,None,Sentence: 262
นะ,VACT,O,None,Sentence: 262
ครับ,NCMN,O,END,Sentence: 262
ผม,PPRS,O,START,Sentence: 263
เอา,VACT,O,None,Sentence: 263
ปู,NCMN,B-FOOD,None,Sentence: 263
ผัด,NCMN,I-FOOD,None,Sentence: 263
ผง,NCMN,I-FOOD,None,Sentence: 263
กะหรี่,NCMN,I-FOOD,None,Sentence: 263
ของ,RPRE,O,None,Sentence: 263
โต๊ะ,NCMN,O,None,Sentence: 263
6,NCNM,B-TABLE,None,Sentence: 263
ไป,XVAE,O,None,Sentence: 263
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 263
ให้,JSBR,O,None,Sentence: 263
แล้ว,ADVN,O,None,Sentence: 263
นะ,VACT,O,END,Sentence: 263
เชฟ,NCMN,O,START,Sentence: 264
ครับ,NCMN,O,None,Sentence: 264
ปู,NCMN,B-FOOD,None,Sentence: 264
ผัด,NCMN,I-FOOD,None,Sentence: 264
ผง,NCMN,I-FOOD,None,Sentence: 264
กะหรี่,NCMN,I-FOOD,None,Sentence: 264
โต๊ะ,NCMN,O,None,Sentence: 264
4,NCNM,B-TABLE,None,Sentence: 264
ผม,PPRS,O,None,Sentence: 264
เอา,VACT,O,None,Sentence: 264
ไป,XVAE,O,None,Sentence: 264
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 264
ให้,JSBR,O,None,Sentence: 264
แล้ว,ADVN,O,None,Sentence: 264
ครับ,VACT,O,END,Sentence: 264
เอา,VACT,O,START,Sentence: 265
ไป,XVAE,O,None,Sentence: 265
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 265
มา,XVAE,O,None,Sentence: 265
ให้,VACT,O,None,Sentence: 265
แล้ว,ADVN,O,None,Sentence: 265
ครับ,VACT,O,None,Sentence: 265
ปู,NCMN,B-FOOD,None,Sentence: 265
ผัด,NCMN,I-FOOD,None,Sentence: 265
ผง,NCMN,I-FOOD,None,Sentence: 265
กะหรี่,NCMN,I-FOOD,None,Sentence: 265
ของ,RPRE,O,None,Sentence: 265
โต๊ะ,NCMN,O,None,Sentence: 265
2,NCNM,B-TABLE,END,Sentence: 265
ผม,PPRS,O,START,Sentence: 266
เป็น,VSTA,O,None,Sentence: 266
คน,NCMN,O,None,Sentence: 266
เอา,VACT,O,None,Sentence: 266
ปู,NCMN,B-FOOD,None,Sentence: 266
ผัด,NCMN,I-FOOD,None,Sentence: 266
ผง,NCMN,I-FOOD,None,Sentence: 266
กะหรี่,NCMN,I-FOOD,None,Sentence: 266
โต๊ะ,NCMN,O,None,Sentence: 266
5,NCNM,B-TABLE,None,Sentence: 266
กับ,RPRE,O,None,Sentence: 266
โต๊ะ,NCMN,O,None,Sentence: 266
6,NCNM,B-TABLE,None,Sentence: 266
ไป,XVAE,O,None,Sentence: 266
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 266
มา,XVAE,O,None,Sentence: 266
ให้,VACT,O,None,Sentence: 266
แล้ว,ADVN,O,None,Sentence: 266
ครับ,VACT,O,END,Sentence: 266
ปู,NCMN,B-FOOD,START,Sentence: 267
ผัด,NCMN,I-FOOD,None,Sentence: 267
ผง,NCMN,I-FOOD,None,Sentence: 267
กะหรี่,NCMN,I-FOOD,None,Sentence: 267
โต๊ะ,NCMN,O,None,Sentence: 267
1,DCNM,B-TABLE,None,Sentence: 267
มี,VSTA,O,None,Sentence: 267
คน,CNIT,O,None,Sentence: 267
เอา,VACT,O,None,Sentence: 267
ไป,XVAE,O,None,Sentence: 267
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 267
ให้,JSBR,O,None,Sentence: 267
แล้ว,ADVN,O,None,Sentence: 267
ครับ,VACT,O,END,Sentence: 267
ผม,PPRS,O,START,Sentence: 268
ให้,JSBR,O,None,Sentence: 268
พี่,NCMN,O,None,Sentence: 268
ผู้หญิง,NCMN,O,None,Sentence: 268
คน,CNIT,O,None,Sentence: 268
นั้น,DDAC,O,None,Sentence: 268
เอา,VACT,O,None,Sentence: 268
ไป,XVAE,O,None,Sentence: 268
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 268
ให้,JSBR,O,None,Sentence: 268
แล้ว,ADVN,O,None,Sentence: 268
ครับ,VACT,O,None,Sentence: 268
ปู,NCMN,B-FOOD,None,Sentence: 268
ผัด,NCMN,I-FOOD,None,Sentence: 268
ผง,NCMN,I-FOOD,None,Sentence: 268
กะหรี่,NCMN,I-FOOD,None,Sentence: 268
ของ,RPRE,O,None,Sentence: 268
โต๊ะ,NCMN,O,None,Sentence: 268
2,NCNM,B-TABLE,END,Sentence: 268
เออ,NCMN,O,START,Sentence: 269
เชฟ,NCMN,O,None,Sentence: 269
ค่ะ,NCMN,O,None,Sentence: 269
มี,VSTA,O,None,Sentence: 269
คน,NCMN,O,None,Sentence: 269
เอา,VACT,O,None,Sentence: 269
ไป,XVAE,O,None,Sentence: 269
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 269
ให้,JSBR,O,None,Sentence: 269
แล้ว,JSBR,O,None,Sentence: 269
ปู,VACT,B-FOOD,None,Sentence: 269
ผัด,NCMN,I-FOOD,None,Sentence: 269
ผง,NCMN,I-FOOD,None,Sentence: 269
กะหรี่,NCMN,I-FOOD,None,Sentence: 269
ของ,RPRE,O,None,Sentence: 269
โต๊ะ,NCMN,O,None,Sentence: 269
2,DCNM,B-TABLE,None,Sentence: 269
ที่,PREL,O,None,Sentence: 269
สั่ง,VACT,O,END,Sentence: 269
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 270
เรียบร้อย,ADVN,O,None,Sentence: 270
แล้ว,XVAE,O,None,Sentence: 270
ค่ะ,VACT,O,None,Sentence: 270
ปู,NCMN,B-FOOD,None,Sentence: 270
ผัด,NCMN,I-FOOD,None,Sentence: 270
ผง,NCMN,I-FOOD,None,Sentence: 270
กะหรี่,NCMN,I-FOOD,None,Sentence: 270
ของ,RPRE,O,None,Sentence: 270
โต๊ะ,NCMN,O,None,Sentence: 270
5,NCNM,B-TABLE,END,Sentence: 270
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 271
โต๊ะ,NCMN,O,None,Sentence: 271
2,NCNM,B-TABLE,None,Sentence: 271
กับ,RPRE,O,None,Sentence: 271
โต๊ะ,NCMN,O,None,Sentence: 271
3,NCNM,B-TABLE,None,Sentence: 271
เสร็จ,VSTA,O,None,Sentence: 271
แล้ว,XVAE,O,None,Sentence: 271
ค่ะ,VACT,O,None,Sentence: 271
เป็น,VSTA,O,None,Sentence: 271
ปู,NCMN,B-FOOD,None,Sentence: 271
ผัด,NCMN,I-FOOD,None,Sentence: 271
ผง,NCMN,I-FOOD,None,Sentence: 271
กะหรี่,NCMN,I-FOOD,END,Sentence: 271
โต๊ะ,NCMN,O,START,Sentence: 272
5,NCNM,B-TABLE,None,Sentence: 272
เสิร์ฟ,CNIT,B-COMMAND_2,None,Sentence: 272
แล้ว,ADVN,O,None,Sentence: 272
ครับ,VACT,O,None,Sentence: 272
ปู,NCMN,B-FOOD,None,Sentence: 272
ผัด,NCMN,I-FOOD,None,Sentence: 272
ผง,NCMN,I-FOOD,None,Sentence: 272
กะหรี่,NCMN,I-FOOD,END,Sentence: 272
พี่,NCMN,O,START,Sentence: 273
ครับผม,NCMN,O,None,Sentence: 273
เอา,VACT,O,None,Sentence: 273
ไป,XVAE,O,None,Sentence: 273
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 273
ให้,JSBR,O,None,Sentence: 273
แล้ว,JSBR,O,None,Sentence: 273
นะ,VACT,O,None,Sentence: 273
ครับ,NCMN,O,None,Sentence: 273
ปู,NCMN,B-FOOD,None,Sentence: 273
ผัด,NCMN,I-FOOD,None,Sentence: 273
ผง,NCMN,I-FOOD,None,Sentence: 273
กะหรี่,NCMN,I-FOOD,None,Sentence: 273
ของ,RPRE,O,None,Sentence: 273
โต๊ะ,NCMN,O,None,Sentence: 273
1,NCNM,B-TABLE,END,Sentence: 273
ทำการ,VACT,O,START,Sentence: 274
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 274
เรียบร้อย,ADVN,O,None,Sentence: 274
แล้ว,XVAE,O,None,Sentence: 274
ครับ,VACT,O,None,Sentence: 274
สำหรับ,RPRE,O,None,Sentence: 274
ปู,NCMN,B-FOOD,None,Sentence: 274
ผัด,NCMN,I-FOOD,None,Sentence: 274
ผง,NCMN,I-FOOD,None,Sentence: 274
กะหรี่,NCMN,I-FOOD,None,Sentence: 274
ของ,RPRE,O,None,Sentence: 274
โต๊ะ,NCMN,O,None,Sentence: 274
2,NCNM,B-TABLE,None,Sentence: 274
และ,JCRG,O,None,Sentence: 274
โต๊ะ,NCMN,O,None,Sentence: 274
3,NCNM,B-TABLE,END,Sentence: 274
ปู,NCMN,B-FOOD,START,Sentence: 275
ผัด,NCMN,I-FOOD,None,Sentence: 275
ผง,NCMN,I-FOOD,None,Sentence: 275
กะหรี่,NCMN,I-FOOD,None,Sentence: 275
ของ,RPRE,O,None,Sentence: 275
โต๊ะ,NCMN,O,None,Sentence: 275
4,DCNM,B-TABLE,None,Sentence: 275
มี,VSTA,O,None,Sentence: 275
คน,CNIT,O,None,Sentence: 275
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 275
ให้,JSBR,O,None,Sentence: 275
แล้ว,ADVN,O,None,Sentence: 275
เรียบร้อย,VACT,O,None,Sentence: 275
ครับ,NCMN,O,END,Sentence: 275
เสิร์ฟ,VACT,B-COMMAND_2,START,Sentence: 276
ให้,JSBR,O,None,Sentence: 276
แล้ว,JSBR,O,None,Sentence: 276
นะ,VACT,O,None,Sentence: 276
ครับ,NCMN,O,None,Sentence: 276
ปู,NCMN,B-FOOD,None,Sentence: 276
ผัด,NCMN,I-FOOD,None,Sentence: 276
ผง,NCMN,I-FOOD,None,Sentence: 276
กะหรี่,NCMN,I-FOOD,None,Sentence: 276
ออเดอร์,NCMN,O,None,Sentence: 276
ของ,RPRE,O,None,Sentence: 276
โต๊ะ,NCMN,O,None,Sentence: 276
5,NCNM,B-TABLE,END,Sentence: 276
ปู,NCMN,B-FOOD,START,Sentence: 277
ผัด,NCMN,I-FOOD,None,Sentence: 277
ผง,NCMN,I-FOOD,None,Sentence: 277
กะหรี่,NCMN,I-FOOD,None,Sentence: 277
เสิร์ฟ,NCMN,B-COMMAND_2,None,Sentence: 277
แล้ว,XVAE,O,None,Sentence: 277
โต๊ะ,VACT,O,None,Sentence: 277
2,NCNM,B-TABLE,None,Sentence: 277
กับ,RPRE,O,None,Sentence: 277
โต๊ะ,NCMN,O,None,Sentence: 277
3,NCNM,B-TABLE,END,Sentence: 277
เสิร์ฟ,NCMN,B-COMMAND_2,START,Sentence: 278
แล้ว,XVAE,O,None,Sentence: 278
โต๊ะ,VACT,O,None,Sentence: 278
2,NCNM,B-TABLE,None,Sentence: 278
กับ,RPRE,O,None,Sentence: 278
โต๊ะ,NCMN,O,None,Sentence: 278
3,NCNM,B-TABLE,END,Sentence: 278
เชฟ,NCMN,O,START,Sentence: 279
ค่ะ,NCMN,O,None,Sentence: 279
หนู,NCMN,O,None,Sentence: 279
เอา,VACT,O,None,Sentence: 279
ปู,NCMN,B-FOOD,None,Sentence: 279
ผัด,NCMN,I-FOOD,None,Sentence: 279
ผง,NCMN,I-FOOD,None,Sentence: 279
กะหรี่,NCMN,I-FOOD,None,Sentence: 279
ออเดอร์,NCMN,O,None,Sentence: 279
ของ,RPRE,O,None,Sentence: 279
โต๊ะ,NCMN,O,None,Sentence: 279
2,NCNM,B-TABLE,None,Sentence: 279
กับ,RPRE,O,None,Sentence: 279
โต๊ะ,NCMN,O,None,Sentence: 279
3,NCNM,B-TABLE,None,Sentence: 279
เสิร์ฟ,PNTR,B-COMMAND_2,None,Sentence: 279
ให้,VACT,O,None,Sentence: 279
แล้ว,XVAE,O,None,Sentence: 279
นะคะ,ADVN,O,END,Sentence: 279
หนู,NCMN,O,START,Sentence: 280
เอา,VACT,O,None,Sentence: 280
ไป,XVAE,O,None,Sentence: 280
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 280
ให้,JSBR,O,None,Sentence: 280
แล้ว,JSBR,O,None,Sentence: 280
ค่ะ,VACT,O,None,Sentence: 280
ออเดอร์,NCMN,O,None,Sentence: 280
ของ,RPRE,O,None,Sentence: 280
โต๊ะ,NCMN,O,None,Sentence: 280
3,DCNM,B-TABLE,None,Sentence: 280
ที่,PREL,O,None,Sentence: 280
สั่ง,VACT,O,None,Sentence: 280
เป็น,VSTA,O,None,Sentence: 280
ปู,NCMN,B-FOOD,None,Sentence: 280
ผัด,NCMN,I-FOOD,None,Sentence: 280
ผง,NCMN,I-FOOD,None,Sentence: 280
กะหรี่,NCMN,I-FOOD,END,Sentence: 280
โต๊ะ,NCMN,O,START,Sentence: 281
1,NCNM,B-TABLE,None,Sentence: 281
ที่,PREL,O,None,Sentence: 281
สั่ง,VACT,O,None,Sentence: 281
เป็น,VSTA,O,None,Sentence: 281
ปู,NCMN,B-FOOD,None,Sentence: 281
ผัด,NCMN,I-FOOD,None,Sentence: 281
ผง,NCMN,I-FOOD,None,Sentence: 281
กะหรี่,NCMN,I-FOOD,None,Sentence: 281
ผม,PPRS,O,None,Sentence: 281
เอา,VACT,O,None,Sentence: 281
ไป,XVAE,O,None,Sentence: 281
เสิร์ฟ,VACT,B-COMMAND_2,None,Sentence: 281
ให้,JSBR,O,None,Sentence: 281
แล้ว,ADVN,O,None,Sentence: 281
นะ,VACT,O,END,Sentence: 281
ผม,PPRS,O,START,Sentence: 282
เอา,VACT,O,None,Sentence: 282
ไป,XVAE,O,None,Sentence: 282
